data;horario;uf;br;trecho;km;sentido;veiculo;fim_percurso;;;;;
27/11/2020;21:00:00;PE;316;961_316PE258091;283000;C;IZV-6C04;percurso;0;26000;;;
27/11/2020;21:00:00;PE;316;962_316PE283826;301000;C;IZV-6C04;percurso;18000;18000;;;
27/11/2020;21:00:00;PE;316;962_316PE283826;302000;C;IZV-6C04;percurso;1000;1000;;;
27/11/2020;21:00:00;PE;316;962_316PE283826;303000;C;IZV-6C04;percurso;1000;1000;;;
27/11/2020;21:00:00;PE;316;963_316PE304479;308000;C;IZV-6C04;percurso;5000;5000;;;
27/11/2020;21:00:00;PE;316;963_316PE304479;309000;C;IZV-6C04;percurso;1000;1000;;;
27/11/2020;21:00:00;PE;316;963_316PE304479;310000;C;IZV-6C04;percurso;1000;1000;;;
27/11/2020;21:00:00;PE;316;963_316PE304479;312000;C;IZV-6C04;percurso;2000;2000;;;
27/11/2020;21:00:00;PE;316;963_316PE304479;313000;C;IZV-6C04;percurso;1000;1000;;;
27/11/2020;21:00:00;PE;316;963_316PE304479;314000;C;IZV-6C04;percurso;1000;1000;;;
27/11/2020;21:00:00;PE;316;963_316PE304479;315000;C;IZV-6C04;percurso;1000;1000;;;
27/11/2020;21:00:00;PE;316;963_316PE304479;316000;C;IZV-6C04;percurso;1000;1000;;;
27/11/2020;21:00:00;PE;316;963_316PE304479;317000;C;IZV-6C04;percurso;1000;1000;;;
27/11/2020;21:00:00;PE;316;963_316PE304479;318000;C;IZV-6C04;percurso;1000;1000;;;
27/11/2020;21:00:00;PE;316;963_316PE304479;319000;C;IZV-6C04;percurso;1000;1000;;;
27/11/2020;21:00:00;PE;316;963_316PE304479;320000;C;IZV-6C04;percurso;1000;1000;;;
27/11/2020;21:00:00;PE;316;963_316PE304479;321000;C;IZV-6C04;percurso;1000;1000;;;
27/11/2020;21:00:00;PE;316;963_316PE304479;322000;C;IZV-6C04;percurso;1000;1000;;;
27/11/2020;21:00:00;PE;316;963_316PE304479;323000;C;IZV-6C04;percurso;1000;1000;;;
27/11/2020;21:00:00;PE;316;963_316PE304479;324000;C;IZV-6C04;percurso;1000;1000;;;
27/11/2020;21:00:00;PE;316;963_316PE304479;326000;C;IZV-6C04;percurso;2000;2000;;;
27/11/2020;21:00:00;PE;316;963_316PE304479;328000;C;IZV-6C04;fim_distancia;2000;2000;;;
27/11/2020;21:00:00;PE;316;964_316PE432300;433000;C;IZV-6C04;fim_dia;0;105000;;;
28/11/2020;21:00:00;PE;116;965_116PE000000;0;C;IZV-6C04;percurso;0;0;;;
28/11/2020;21:00:00;PE;116;966_116PE000130;1000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;966_116PE000130;2000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;966_116PE000130;3000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;966_116PE000130;4000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;966_116PE000130;5000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;966_116PE000130;6000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;966_116PE000130;7000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;966_116PE000130;8000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;966_116PE000130;9000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;966_116PE000130;10000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;966_116PE000130;11000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;966_116PE000130;12000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;966_116PE000130;13000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;966_116PE000130;14000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;966_116PE000130;15000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;966_116PE000130;16000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;966_116PE000130;17000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;966_116PE000130;19000;C;IZV-6C04;percurso;2000;2000;;;
28/11/2020;21:00:00;PE;116;966_116PE000130;24000;C;IZV-6C04;percurso;5000;5000;;;
28/11/2020;21:00:00;PE;116;967_116PE025686;26000;C;IZV-6C04;percurso;2000;2000;;;
28/11/2020;21:00:00;PE;116;967_116PE025686;27000;C;IZV-6C04;fim_distancia;1000;1000;;;
28/11/2020;21:00:00;PE;116;968_116PE043496;49000;C;IZV-6C04;percurso;0;22000;;;
28/11/2020;21:00:00;PE;116;968_116PE043496;51000;C;IZV-6C04;percurso;2000;2000;;;
28/11/2020;21:00:00;PE;116;968_116PE043496;52000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;968_116PE043496;53000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;968_116PE043496;55000;C;IZV-6C04;percurso;2000;2000;;;
28/11/2020;21:00:00;PE;116;968_116PE043496;56000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;968_116PE043496;57000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;968_116PE043496;58000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;968_116PE043496;59000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;968_116PE043496;60000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;968_116PE043496;61000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;968_116PE043496;62000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;968_116PE043496;63000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;968_116PE043496;64000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;968_116PE043496;65000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;968_116PE043496;66000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;968_116PE043496;67000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;968_116PE043496;68000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;968_116PE043496;69000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;968_116PE043496;70000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;968_116PE043496;71000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;968_116PE043496;73000;C;IZV-6C04;percurso;2000;2000;;;
28/11/2020;21:00:00;PE;116;968_116PE043496;74000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;968_116PE043496;77000;C;IZV-6C04;percurso;3000;3000;;;
28/11/2020;21:00:00;PE;116;968_116PE043496;78000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;116;968_116PE043496;79000;C;IZV-6C04;fim_distancia;1000;1000;;;
28/11/2020;21:00:00;PE;232;970_232PE509189;512000;C;IZV-6C04;percurso;0;433000;;;
28/11/2020;21:00:00;PE;232;970_232PE509189;513000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;232;970_232PE509189;514000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;232;970_232PE509189;516000;C;IZV-6C04;percurso;2000;2000;;;
28/11/2020;21:00:00;PE;232;971_232PE518490;519000;C;IZV-6C04;percurso;3000;3000;;;
28/11/2020;21:00:00;PE;232;971_232PE518490;520000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;232;971_232PE518490;521000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;232;971_232PE518490;522000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;232;971_232PE518490;523000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;232;971_232PE518490;524000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;232;972_232PE524615;525000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;232;972_232PE524615;529000;C;IZV-6C04;percurso;4000;4000;;;
28/11/2020;21:00:00;PE;232;972_232PE524615;530000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;232;972_232PE524615;531000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;232;972_232PE524615;532000;C;IZV-6C04;percurso;1000;1000;;;
28/11/2020;21:00:00;PE;232;972_232PE524615;535000;C;IZV-6C04;fim_dia;3000;3000;;;
29/11/2020;21:00:00;PE;232;975_232PE251581;253000;C;IZV-6C04;percurso;0;0;;;
29/11/2020;21:00:00;PE;232;975_232PE251581;254000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;975_232PE251581;264000;C;IZV-6C04;percurso;10000;10000;;;
29/11/2020;21:00:00;PE;232;975_232PE251581;267000;C;IZV-6C04;percurso;3000;3000;;;
29/11/2020;21:00:00;PE;232;975_232PE251581;271000;C;IZV-6C04;percurso;4000;4000;;;
29/11/2020;21:00:00;PE;232;975_232PE251581;272000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;975_232PE251581;273000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;975_232PE251581;274000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;975_232PE251581;275000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;975_232PE251581;276000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;976_232PE277479;278000;C;IZV-6C04;percurso;2000;2000;;;
29/11/2020;21:00:00;PE;232;976_232PE277479;279000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;976_232PE277479;280000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;976_232PE277479;281000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;976_232PE277479;283000;C;IZV-6C04;percurso;2000;2000;;;
29/11/2020;21:00:00;PE;232;976_232PE277479;285000;C;IZV-6C04;percurso;2000;2000;;;
29/11/2020;21:00:00;PE;232;976_232PE277479;289000;C;IZV-6C04;fim_distancia;4000;4000;;;
29/11/2020;21:00:00;PE;232;978_232PE330806;331000;C;IZV-6C04;percurso;0;42000;;;
29/11/2020;21:00:00;PE;232;978_232PE330806;333000;C;IZV-6C04;percurso;2000;2000;;;
29/11/2020;21:00:00;PE;232;978_232PE330806;334000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;978_232PE330806;342000;C;IZV-6C04;percurso;8000;8000;;;
29/11/2020;21:00:00;PE;232;978_232PE330806;343000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;978_232PE330806;344000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;978_232PE330806;345000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;978_232PE330806;346000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;978_232PE330806;347000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;978_232PE330806;348000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;978_232PE330806;350000;C;IZV-6C04;percurso;2000;2000;;;
29/11/2020;21:00:00;PE;232;978_232PE330806;351000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;978_232PE330806;352000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;978_232PE330806;353000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;978_232PE330806;354000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;978_232PE330806;355000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;978_232PE330806;356000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;979_232PE356180;357000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;979_232PE356180;358000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;979_232PE356180;359000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;979_232PE356180;360000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;979_232PE356180;361000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;979_232PE356180;364000;C;IZV-6C04;fim_distancia;3000;3000;;;
29/11/2020;21:00:00;PE;232;982_232PE409016;413000;C;IZV-6C04;percurso;0;49000;;;
29/11/2020;21:00:00;PE;232;984_232PE425466;430000;C;IZV-6C04;percurso;17000;17000;;;
29/11/2020;21:00:00;PE;232;984_232PE425466;431000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;984_232PE425466;433000;C;IZV-6C04;percurso;2000;2000;;;
29/11/2020;21:00:00;PE;232;984_232PE425466;436000;C;IZV-6C04;percurso;3000;3000;;;
29/11/2020;21:00:00;PE;232;984_232PE425466;437000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;984_232PE425466;438000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;984_232PE425466;439000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;984_232PE425466;440000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;984_232PE425466;441000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;984_232PE425466;442000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;984_232PE425466;443000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;984_232PE425466;444000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;984_232PE425466;445000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;984_232PE425466;446000;C;IZV-6C04;percurso;1000;1000;;;
29/11/2020;21:00:00;PE;232;984_232PE425466;449000;C;IZV-6C04;percurso;3000;3000;;;
29/11/2020;21:00:00;PE;232;985_232PE449799;452000;C;IZV-6C04;fim_distancia;3000;3000;;;
29/11/2020;21:00:00;PE;232;987_232PE489942;507000;C;IZV-6C04;percurso;0;55000;;;
29/11/2020;21:00:00;PE;232;987_232PE489942;508000;C;IZV-6C04;fim_dia;1000;1000;;;
30/11/2020;12:45:58;PE;232;232PE000000;0;C;IZV-6C04;fim_dia;0;0;;;
01/12/2020;07:11:30;PE;232;232PE129900;130000;C;IZV-6C04;percurso;0;0;;;
01/12/2020;07:11:30;PE;232;232PE129900;131000;C;IZV-6C04;percurso;1000;1000;;;
01/12/2020;07:11:30;PE;232;232PE129900;135000;C;IZV-6C04;percurso;4000;4000;;;
01/12/2020;07:11:30;PE;232;232PE129900;137000;C;IZV-6C04;percurso;2000;2000;;;
01/12/2020;07:11:30;PE;232;232PE129900;138000;C;IZV-6C04;percurso;1000;1000;;;
01/12/2020;07:11:30;PE;232;232PE129900;139000;C;IZV-6C04;percurso;1000;1000;;;
01/12/2020;07:11:30;PE;232;232PE129900;140000;C;IZV-6C04;percurso;1000;1000;;;
01/12/2020;07:11:30;PE;232;232PE129900;141000;C;IZV-6C04;percurso;1000;1000;;;
01/12/2020;07:11:30;PE;232;232PE129900;142000;C;IZV-6C04;percurso;1000;1000;;;
01/12/2020;07:11:30;PE;232;232PE129900;143000;C;IZV-6C04;percurso;1000;1000;;;
01/12/2020;07:11:30;PE;232;232PE129900;144000;C;IZV-6C04;percurso;1000;1000;;;
01/12/2020;07:35:37;PE;232;232PE148929;150000;C;IZV-6C04;percurso;6000;6000;;;
01/12/2020;07:35:37;PE;232;232PE148929;151000;C;IZV-6C04;percurso;1000;1000;;;
01/12/2020;07:35:37;PE;232;232PE148929;152000;C;IZV-6C04;percurso;1000;1000;;;
01/12/2020;07:35:37;PE;232;232PE148929;153000;C;IZV-6C04;percurso;1000;1000;;;
01/12/2020;07:35:37;PE;232;232PE148929;156000;C;IZV-6C04;fim_distancia;3000;3000;;;
01/12/2020;08:13:41;PE;232;232PE181527;195000;C;IZV-6C04;percurso;0;39000;;;
01/12/2020;08:13:41;PE;232;232PE181527;209000;C;IZV-6C04;percurso;14000;14000;;;
01/12/2020;08:13:41;PE;232;232PE181527;210000;C;IZV-6C04;percurso;1000;1000;;;
01/12/2020;08:58:31;PE;232;232PE212461;213000;C;IZV-6C04;percurso;3000;3000;;;
01/12/2020;08:58:31;PE;232;232PE212461;214000;C;IZV-6C04;percurso;1000;1000;;;
01/12/2020;08:58:31;PE;232;232PE212461;215000;C;IZV-6C04;percurso;1000;1000;;;
01/12/2020;08:58:31;PE;232;232PE212461;216000;C;IZV-6C04;percurso;1000;1000;;;
01/12/2020;08:58:31;PE;232;232PE212461;217000;C;IZV-6C04;percurso;1000;1000;;;
01/12/2020;08:58:31;PE;232;232PE212461;218000;C;IZV-6C04;percurso;1000;1000;;;
01/12/2020;08:58:31;PE;232;232PE212461;219000;C;IZV-6C04;percurso;1000;1000;;;
01/12/2020;08:58:31;PE;232;232PE212461;220000;C;IZV-6C04;percurso;1000;1000;;;
01/12/2020;08:58:31;PE;232;232PE212461;221000;C;IZV-6C04;percurso;1000;1000;;;
01/12/2020;08:58:31;PE;232;232PE212461;223000;C;IZV-6C04;percurso;2000;2000;;;
01/12/2020;08:58:31;PE;232;232PE212461;224000;C;IZV-6C04;fim_dia;1000;1000;;;
02/12/2020;11:24:10;PE;232;232PE000000;0;C;IZV-6C04;percurso;0;0;;;
02/12/2020;11:24:10;PE;232;232PE000000;1000;C;IZV-6C04;percurso;1000;1000;;;
02/12/2020;11:24:10;PE;232;232PE000000;3000;C;IZV-6C04;percurso;2000;2000;;;
02/12/2020;11:24:10;PE;232;232PE000000;4000;C;IZV-6C04;fim_dia;1000;1000;;;
05/12/2020;05:33:20;PE;104;104PE000000;0;C;IZV-6C04;fim_distancia;0;0;;;
05/12/2020;05:54:11;PE;104;104PE019785;22000;C;IZV-6C04;percurso;0;22000;;;
05/12/2020;06:12:18;PE;104;104PE031070;33000;C;IZV-6C04;percurso;11000;11000;;;
05/12/2020;06:27:07;PE;104;104PE043195;44000;C;IZV-6C04;percurso;11000;11000;;;
05/12/2020;06:27:07;PE;104;104PE043195;45000;C;IZV-6C04;percurso;1000;1000;;;
05/12/2020;06:27:07;PE;104;104PE043195;46000;C;IZV-6C04;percurso;1000;1000;;;
05/12/2020;06:27:07;PE;104;104PE043195;47000;C;IZV-6C04;percurso;1000;1000;;;
05/12/2020;06:27:07;PE;104;104PE043195;48000;C;IZV-6C04;percurso;1000;1000;;;
05/12/2020;06:27:07;PE;104;104PE043195;49000;C;IZV-6C04;percurso;1000;1000;;;
05/12/2020;06:27:07;PE;104;104PE043195;50000;C;IZV-6C04;percurso;1000;1000;;;
05/12/2020;06:27:07;PE;104;104PE043195;51000;C;IZV-6C04;percurso;1000;1000;;;
05/12/2020;06:27:07;PE;104;104PE043195;53000;C;IZV-6C04;percurso;2000;2000;;;
05/12/2020;06:27:07;PE;104;104PE043195;56000;C;IZV-6C04;percurso;3000;3000;;;
05/12/2020;06:27:07;PE;104;104PE043195;57000;C;IZV-6C04;fim_distancia;1000;1000;;;
05/12/2020;07:14:19;PE;104;104PE085568;87000;C;IZV-6C04;fim_distancia;0;30000;;;
05/12/2020;08:01:28;PE;104;104PE115275;118000;C;IZV-6C04;percurso;0;31000;;;
05/12/2020;08:01:28;PE;104;104PE115275;119000;C;IZV-6C04;percurso;1000;1000;;;
05/12/2020;08:01:28;PE;104;104PE115275;121000;C;IZV-6C04;percurso;2000;2000;;;
05/12/2020;08:01:28;PE;104;104PE115275;122000;C;IZV-6C04;percurso;1000;1000;;;
05/12/2020;08:01:28;PE;104;104PE115275;124000;C;IZV-6C04;percurso;2000;2000;;;
05/12/2020;08:01:28;PE;104;104PE115275;125000;C;IZV-6C04;percurso;1000;1000;;;
05/12/2020;08:01:28;PE;104;104PE115275;127000;C;IZV-6C04;percurso;2000;2000;;24;
05/12/2020;08:01:28;PE;104;104PE115275;128000;C;IZV-6C04;percurso;1000;1000;;;
05/12/2020;08:01:28;PE;104;104PE115275;129000;C;IZV-6C04;percurso;1000;1000;;;
05/12/2020;08:01:28;PE;104;104PE115275;130000;C;IZV-6C04;percurso;1000;1000;;;
05/12/2020;08:01:28;PE;104;104PE115275;131000;C;IZV-6C04;percurso;1000;1000;;;
05/12/2020;08:01:28;PE;104;104PE115275;132000;C;IZV-6C04;percurso;1000;1000;;;
05/12/2020;08:01:28;PE;104;104PE115275;133000;C;IZV-6C04;percurso;1000;1000;;;
05/12/2020;08:01:28;PE;104;104PE115275;134000;C;IZV-6C04;percurso;1000;1000;;;
05/12/2020;08:26:59;PE;104;104PE138439;140000;C;IZV-6C04;percurso;6000;6000;;;
05/12/2020;08:26:59;PE;104;104PE138439;142000;C;IZV-6C04;fim_dia;2000;2000;;;
06/12/2020;07:26:03;PE;408;408PE020300;26000;C;IZV-6C04;percurso;0;0;;;
06/12/2020;07:26:03;PE;408;408PE020300;29000;C;IZV-6C04;percurso;3000;3000;;;
06/12/2020;07:26:03;PE;408;408PE020300;30000;C;IZV-6C04;percurso;1000;1000;;;
06/12/2020;07:26:03;PE;408;408PE020300;32000;C;IZV-6C04;percurso;2000;2000;;;
06/12/2020;07:26:03;PE;408;408PE020300;33000;C;IZV-6C04;percurso;1000;1000;;;
06/12/2020;07:39:51;PE;408;408PE033475;34000;C;IZV-6C04;percurso;1000;1000;;;
06/12/2020;07:39:51;PE;408;408PE033475;35000;C;IZV-6C04;percurso;1000;1000;;;
06/12/2020;07:39:51;PE;408;408PE033475;36000;C;IZV-6C04;percurso;1000;1000;;;
06/12/2020;07:39:51;PE;408;408PE033475;37000;C;IZV-6C04;percurso;1000;1000;;;
06/12/2020;07:39:51;PE;408;408PE033475;38000;C;IZV-6C04;percurso;1000;1000;;;
06/12/2020;07:47:21;PE;408;408PE040369;41000;C;IZV-6C04;percurso;3000;3000;;;
06/12/2020;07:47:21;PE;408;408PE040369;42000;C;IZV-6C04;percurso;1000;1000;;;
06/12/2020;07:47:21;PE;408;408PE040369;45000;C;IZV-6C04;fim_distancia;3000;3000;;;
06/12/2020;08:47:49;PE;408;408PE093746;94000;C;IZV-6C04;percurso;0;49000;;;
06/12/2020;08:47:49;PE;408;408PE093746;98000;C;IZV-6C04;percurso;4000;4000;;;
06/12/2020;08:47:49;PE;408;408PE093746;102000;C;IZV-6C04;percurso;4000;4000;;;
06/12/2020;08:47:49;PE;408;408PE093746;103000;C;IZV-6C04;percurso;1000;1000;;;
06/12/2020;08:47:49;PE;408;408PE093746;104000;C;IZV-6C04;percurso;1000;1000;;;
06/12/2020;08:47:49;PE;408;408PE093746;105000;C;IZV-6C04;fim_dia;1000;1000;;;
07/12/2020;05:31:10;PE;101;101PE000000;0;C;IZV-6C04;percurso;0;0;;;
07/12/2020;05:31:10;PE;101;101PE000000;1000;C;IZV-6C04;percurso;1000;1000;;;
07/12/2020;05:31:10;PE;101;101PE000000;2000;C;IZV-6C04;percurso;1000;1000;;;
07/12/2020;05:31:10;PE;101;101PE000000;3000;C;IZV-6C04;percurso;1000;1000;;;
07/12/2020;05:31:10;PE;101;101PE000000;4000;C;IZV-6C04;percurso;1000;1000;;;
07/12/2020;05:31:10;PE;101;101PE000000;5000;C;IZV-6C04;percurso;1000;1000;;;
07/12/2020;05:31:10;PE;101;101PE000000;6000;C;IZV-6C04;percurso;1000;1000;;;
07/12/2020;05:40:05;PE;101;101PE007714;8000;C;IZV-6C04;percurso;2000;2000;;;
07/12/2020;05:40:05;PE;101;101PE007714;9000;C;IZV-6C04;fim_distancia;1000;1000;;;
07/12/2020;06:18:02;PE;101;101PE041481;46000;C;IZV-6C04;percurso;0;37000;;;
07/12/2020;06:18:02;PE;101;101PE041481;50000;C;IZV-6C04;percurso;4000;4000;;;
07/12/2020;06:48:44;PE;101;101PE051600;52000;C;IZV-6C04;percurso;2000;2000;;;
07/12/2020;06:48:44;PE;101;101PE051600;53000;C;IZV-6C04;percurso;1000;1000;;;
07/12/2020;06:48:44;PE;101;101PE051600;54000;C;IZV-6C04;percurso;1000;1000;;;
07/12/2020;06:48:44;PE;101;101PE051600;55000;C;IZV-6C04;percurso;1000;1000;;;
07/12/2020;06:48:44;PE;101;101PE051600;56000;C;IZV-6C04;percurso;1000;1000;;;
07/12/2020;06:48:44;PE;101;101PE051600;62000;C;IZV-6C04;fim_distancia;6000;6000;;;
07/12/2020;08:19:20;PE;101;101PE115811;116000;C;IZV-6C04;percurso;0;54000;;;
07/12/2020;08:28:42;PE;101;101PE124449;126000;C;IZV-6C04;percurso;10000;10000;;;
07/12/2020;09:33:09;PE;101;101PE127950;128000;C;IZV-6C04;percurso;2000;2000;;;
07/12/2020;09:33:09;PE;101;101PE127950;130000;C;IZV-6C04;percurso;2000;2000;;;
07/12/2020;09:33:09;PE;101;101PE127950;135000;C;IZV-6C04;percurso;5000;5000;;;
07/12/2020;09:42:27;PE;101;101PE135955;137000;C;IZV-6C04;percurso;2000;2000;;;
07/12/2020;09:42:27;PE;101;101PE135955;138000;C;IZV-6C04;percurso;1000;1000;;;
07/12/2020;09:42:27;PE;101;101PE135955;139000;C;IZV-6C04;percurso;1000;1000;;;
07/12/2020;09:42:27;PE;101;101PE135955;140000;C;IZV-6C04;percurso;1000;1000;;;
07/12/2020;09:42:27;PE;101;101PE135955;141000;C;IZV-6C04;percurso;1000;1000;;;
07/12/2020;09:42:27;PE;101;101PE135955;143000;C;IZV-6C04;percurso;2000;2000;;;
07/12/2020;09:42:27;PE;101;101PE135955;145000;C;IZV-6C04;fim_distancia;2000;2000;;;
07/12/2020;10:40:01;PE;101;101PE189385;190000;C;IZV-6C04;percurso;0;45000;;;
07/12/2020;10:40:01;PE;101;101PE189385;196000;C;IZV-6C04;percurso;6000;6000;;;
07/12/2020;10:40:01;PE;101;101PE189385;200000;C;IZV-6C04;percurso;4000;4000;;;
07/12/2020;10:40:01;PE;101;101PE189385;201000;C;IZV-6C04;percurso;1000;1000;;;
07/12/2020;10:40:01;PE;101;101PE189385;202000;C;IZV-6C04;percurso;1000;1000;;;
07/12/2020;10:40:01;PE;101;101PE189385;203000;C;IZV-6C04;percurso;1000;1000;;;
07/12/2020;10:40:01;PE;101;101PE189385;205000;C;IZV-6C04;percurso;2000;2000;;;
07/12/2020;10:40:01;PE;101;101PE189385;206000;C;IZV-6C04;percurso;1000;1000;;;
07/12/2020;10:40:01;PE;101;101PE189385;207000;C;IZV-6C04;percurso;1000;1000;;;
07/12/2020;10:40:01;PE;101;101PE189385;208000;C;IZV-6C04;percurso;1000;1000;;;
07/12/2020;10:40:01;PE;101;101PE189385;209000;C;IZV-6C04;fim_dia;1000;1000;;;
08/12/2020;11:09:55;PE;101;101PE000000;0;C;IZV-6C04;percurso;0;0;;;
